"intercept","loc","studyName","block","geno","Test_weight","Grain_Yield","Plant_height"
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","CO11D1127",84.54200407,4287,84.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","CO11D1125",97.24371919,4521.78,93.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","CO11D1111",97.54200407,3799.5,82
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","CO11D1119",65.04200407,3944.5,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","NW13666",46.06424668,3137.5,72.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","8","NW13536",46.06424668,4636.5,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1322",97.29239792,2935.5,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1315W",65.29239792,3325.5,85
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1316W",64.79239792,2834.5,82.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1341",58.29239792,3359.5,86.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1371",53.97867335,4657,91.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1380",66.97867335,4465.5,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1353",73.47867335,4180,97
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","CO11D1397",66.97867335,3224.5,79
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","NH13415",77.79239792,4109,82.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","9","NH13606",49.11705775,4601.78,86.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","CO11D1418",67.50940701,4583,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","CO11D1409",80.00940701,3927.5,90
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","CO11D1414",73.50940701,3608,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","CO11D1431",99.50940701,2982.5,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","NE13695",90.99060074,3996.78,95.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","NE13625",40.35397071,5531,97.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","GOODSYN37",82.02821327,2098,97
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","GOODSYN35",80.50940701,3967.5,92
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","NE13607",53.72916942,3951,85
1,"Ithaca, NE","YldQtl-Val_2014_Mead","10","NE13637",72.72916942,3648.5,85.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_61",70.5,4236.5,87
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_101",51.5,4556,89
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_86",57.5,2949,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_29",38.5,4072,94
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_11",70.5,3930.5,85.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_140",32.5,5168,93
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_105",65.2570402,4352.78,87.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_9",90,4186.5,92.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_45",71,4196.5,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","11","7_55",77,3325.5,93
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","4_19",51.10117171,3978,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","4_12",32.10117171,3477,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","GOODSYN5",59.64359265,2666.5,109
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","GOODSYN8",53.14359265,3870,111
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","NE13700",53.14359265,3218,91
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","NE13589",40.64359265,4008,96
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","CO11D1248",81.24783701,4553,85
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","CO11D1240",100.747837,3466.5,74
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","CO11D1268",55.74783701,4596.5,79.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","12","CO11D1236",74.74783701,4388,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","NW13457",60.75276472,3144,83
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","NW13615",NA,3581,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","CO11D1645",94.9154206,3682,85
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","CO11D1644",101.4154206,3315.5,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","CO11D1647",81.9154206,4445,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","CO11D1642",101.4154206,2935.5,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","15_44",94.97831362,3759.5,84.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","15_18",88.47831362,3957.5,83
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","NE13417",70.9258294,2895,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","13","NE13407",90.89943002,3063,75.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","NH13693",61.47651517,3271.5,96
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","NH13692",61.47651517,2818,94
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","NW13559",55.253052,3843.5,79.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","NW13596",55.253052,3406.5,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","GOODSYN17",72.97053052,3880,106.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","GOODSYN12",85.97053052,4283.5,108.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","CO11D1789",82.02821327,2982.5,83.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","CO11D1758W",86.87360521,3936.78,89.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","CO11D1799",71.95090924,4297,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","14","CO11D1767",84.95090924,3467,78.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","GOODSYN43",44.52636088,3406,105
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","GOODSYN44",64.02636088,3184.5,110.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","CO11D1746",88.5264204,3685,85
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","CO11D1715",95.0264204,4314,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","CO11D1686",82.0264204,3732,80.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","CO11D1731",92.08359659,2414.5,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","NE13638",62.96352738,3604.5,83
1,"Ithaca, NE","YldQtl-Val_2014_Mead","15","NE13441",88.46352738,4156,83.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_155",76.52100276,2690.5,90
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_98",64.35067796,4018.5,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_182",83.35067796,2585.5,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_141",89.52100276,2737,80.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_246",68.0609417,3231.5,82.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_267",56.0609417,3063,84.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_124",66.62064743,4116,83.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_29",56.0609417,2306.5,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_133",56.0609417,3255,75
1,"Ithaca, NE","YldQtl-Val_2014_Mead","18","HW_256",64.35067796,3971,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_266",90.14932204,3446.5,78.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_174",87.87935257,3319,78
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_132",NA,NA,81.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_261",83.64932204,2811,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_37",90.14932204,3500,75
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_240",86.23770238,3572.78,77.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_83",76.52100276,2135.5,89
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_175",94.0609417,2915,80
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_44",89.52100276,3571,80
1,"Ithaca, NE","YldQtl-Val_2014_Mead","19","HW_237",100.8793526,3850,79
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NW13502",69.80174916,3083.5,82.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NW13575",NA,3606.78,79.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","CO11D1555W",NA,4314,82
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","CO11D1600W",44.30174916,3689,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","CO11D1584",38.30174916,4015,91
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","CO11D1559",76.30174916,4159.5,79.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NE13639",72.75603486,3883.5,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NE13522",NA,NA,81.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NE13571",40.75603486,4082,86
1,"Ithaca, NE","YldQtl-Val_2014_Mead","20","NE13498",66.25603486,3514,83
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_111",NA,NA,85.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_119",73.78723647,4250.5,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_123",102.9591358,3463,81.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_67",89.95913576,3332.5,79.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_112",73.78723647,3087,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_108",89.95913576,3557.5,80
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_87",69.56700288,2976,69
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_115",73.78723647,3174.5,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_124",83.95913576,3419.5,74
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","TX1112_105",73.78723647,2905,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT64",81.72124304,2518.5,75
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT112",62.72124304,2653,76
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT199",NA,3149.78,71.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT95",75.22124304,3073,71
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT103",74.28536102,3682,78
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT110",55.04273751,2764,82.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT135",56.22124304,3248,75
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT163",55.04273751,2639.5,81
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT224",NA,NA,80
1,"Ithaca, NE","YldQtl-Val_2014_Mead","21","CT69",69.22124304,4115.5,88
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_11",85.35126863,2853.78,83.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_48",68.21276353,3605,73
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_52",36.21276353,3759,78.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_63",44.54086424,2676.5,71
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_46",51.07425842,3103.5,68
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_122",71.04086424,4092,79
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_10",70.54086424,3211.5,71
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_113",103.0408642,2972,71.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_65",77.04086424,3332.5,80
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","TX1112_69",42.21276353,3369,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT111",78.77875696,3362.5,77
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT194",46.77875696,4035,83
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT115",46.77875696,3658.5,78.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT38",64.51477641,2335.78,71.2071
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT154",67.04273751,2216,71.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT237",47.71463898,3416.5,74
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT125",66.71463898,2912,84
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT213",73.21463898,3779.5,78
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT30",93.04273751,2747.5,74.5
1,"Ithaca, NE","YldQtl-Val_2014_Mead","22","CT185",86.21463898,4145.5,78
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1353",740,5622,89.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1380",757,4997,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1397",784.5,4835,77
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1371",787.5,5037,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","NH13415",747,4872,83
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","NH13606",730.5,4677.5,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1731",802.5,3416.5,80
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1686",806,4939.5,84.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1715",794.5,4620,84.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","1","CO11D1746",794.5,4317.5,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NE13639",792.5,4438.5,99.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NE13522",786.5,4179.5,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NW13575",788,5410.5,94.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NW13502",784,4714,90.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NE13556",761,4108.5,94
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","NE13627",785.5,4724,85.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","GOODSYN61",787,2989,99.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","GOODSYN62",770,3029.5,98.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","GOODSYN23",783,4570,97
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","2","GOODSYN28",789.5,4542.5,94
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","GOODSYN35",769.5,4694,102.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","GOODSYN37",770.5,4041.5,102
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","GOODSYN17",782.5,3907,114.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","GOODSYN12",785,3530.5,106
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","NE13638",769.5,5178,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","NE13441",789,4472,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","CO11D1645",795.5,3634.5,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","CO11D1642",786.5,3964.5,86.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","CO11D1644",795.5,3480,94
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","3","CO11D1647",796.5,4717.5,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_66",788.5,3574.5,81
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_31",704,4183,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_23",782.5,5309,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_71",785.5,4529,88.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_88",741,4260.5,92.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_22",758,4452,87.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_10",742.5,4432,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_83",789.5,4778,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_2",785,4438.5,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","4","14_65",757,4966.5,92.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13412",743.5,3739,93.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13630",752,4849,87.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","CO11D1125",793.5,5286,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","CO11D1127",813.5,4092,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","CO11D1119",803,4795,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","CO11D1111",758.5,3715.5,83
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13698",709,4623.5,93
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13697",708.5,4431.5,96
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13589",779,4600,97
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","5","NE13700",760.5,3561,100
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_98",751,4640.5,85.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_124",750.5,4412,94
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_174",777,2720,80.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_261",761.5,4395,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_44",730,4617,86
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_237",778,4482,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_266",761.5,4092.5,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_37",771.5,4412,82
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_133",780.5,4492.5,83.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","6","HW_132",797,3103.5,94.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_141",770,3759,84
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_246",784,4583,98
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_240",786.5,4371,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_83",732.5,3235,95
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_29",765,4078.5,95
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_175",761,4122.5,89.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_267",787,4411.5,99
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_182",783.5,3991,89.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_155",777.5,4092,101.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","7","HW_256",796,3466.5,83
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NW13499",754.5,4647,102
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NW13572",802,4637,102.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NE13498",796.5,4018.5,96.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NE13571",790.5,3655,99.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","CO11D1298",745,5111,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","CO11D1312",810.5,4899,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","CO11D1287",747,4388,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","CO11D1302W",790.5,4828.5,84
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NE13695",754.5,4509,111
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","8","NE13625",763,5168.5,97
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1190",754,5279,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1174",811.5,3829.5,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1182",789,4536,84.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1186",775,4330.5,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1341",778,4956.5,91.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1322",777.5,4321,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1316W",804,4707.5,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","CO11D1315W",799.5,4724,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","NE13660",769,5185,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","9","NE13655",765.5,4250,106.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_9",771,3560.5,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_61",794.44,4596.5,103
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_140",767,4919.5,94.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_105",779,3675.5,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_86",769,4149,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_101",807.5,4620,90.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_45",793,4825,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_29",792,4731.5,101.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_55",814.5,4196.5,99.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","10","7_11",790,4959.5,87.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","GOODSYN72",784,5020.5,112
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","GOODSYN80",793,4438.5,118
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1631",790.5,4933,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1633",814,4506,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1615",770,4549.5,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1620",790.5,4842,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1799",764,4677,87.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1758W",792.5,4032,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1789",772.5,5074,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","11","CO11D1767",717,5450.5,82
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","GOODSYN5",803.5,4761.5,117
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","GOODSYN8",797.5,4253.5,119
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NE13417",781,3013,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NE13407",789,3699,80.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NW13559",782,3254.5,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NW13596",789,3846.5,97.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NE13510",778,4005,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","NE13470",783.5,5286,83.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","15_18",746,3991.5,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","12","15_44",768,4331,86.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","GOODSYN88",747,4808.5,107.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","GOODSYN82",762,4327.5,102
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","NW13615",732,4734.5,87
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","NW13457",725.5,3947.5,91
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","GOODSYN51",790.5,3244.5,103.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","GOODSYN58",786.5,3910.5,100
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","CO11D1654",740,4610,85
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","CO11D1656",823.5,2901.5,74
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","CO11D1657",795.5,4361.5,81
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","13","CO11D1665",782,3503.5,80.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","4_19",773.5,4065,80
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","4_12",739.5,4415,87.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","NE13593",733.5,3850,94
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","NE13680",756,4505.5,109.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","CO11D1240",792.5,3756,75
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","CO11D1236",819,5148,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","CO11D1268",737,4963,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","CO11D1248",755,4886,90
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","GOODSYN43",801.5,3880,108
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","16","GOODSYN44",794.5,3695,112
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","NW13526",750.5,4129.5,89
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","NW13455",761,4112,91.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","CO11D1159",764.5,5071,88
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","CO11D1140",785.5,4694,92
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","CO11D1156",786,5618.5,95
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","NE06545",779.5,4294,89.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","NW13536",781,3715.5,83.5
1,"Lincoln, NE","YldQtl-Val_2014_Lincoln","17","NW13666",763,4085.5,74
